PP_rr,PP_wkt_rem,mid_rr,mid_wkt_rem,RR,Win,T2_rrr_1,T2_wkt_rem_1,T2_rrr_2,T2_wkt_rem_2,T2_rrr_3,T2_wkt_rem_3,T2_rrr_4,T2_wkt_rem_4,T2_rrr_5,T2_wkt_rem_5,T2_rrr_6,T2_wkt_rem_6,T2_rrr_7,T2_wkt_rem_7,T2_rrr_8,T2_wkt_rem_8,T2_rrr_9,T2_wkt_rem_9,T2_rrr_10,T2_wkt_rem_10,T2_rrr_11,T2_wkt_rem_11,T2_rrr_12,T2_wkt_rem_12,T2_rrr_13,T2_wkt_rem_13,T2_rrr_14,T2_wkt_rem_14,T2_rrr_15,T2_wkt_rem_15,T2_rrr_16,T2_wkt_rem_16,T2_rrr_17,T2_wkt_rem_17,T2_rrr_18,T2_wkt_rem_18,T2_rrr_19,T2_wkt_rem_19
7.833333333333333,9.0,9.333333333333334,7.0,10.45,1.0,10.68421052631579,10.0,10.833333333333334,10.0,10.705882352941176,10.0,10.6875,9.0,10.933333333333334,8.0,11.357142857142858,7.0,11.846153846153847,6.0,12.083333333333334,6.0,12.363636363636363,6.0,12.8,5.0,13.0,5.0,13.875,4.0,14.714285714285714,4.0,15.666666666666666,3.0,16.2,3.0,16.75,3.0,19.333333333333332,3.0,25.5,2.0,45.0,2.0
8.333333333333334,10.0,8.866666666666667,8.0,9.818181818181818,1.0,10.368421052631579,9.0,10.38888888888889,9.0,10.823529411764707,9.0,11.4375,8.0,11.866666666666667,8.0,11.714285714285714,8.0,12.0,8.0,12.083333333333334,8.0,12.909090909090908,7.0,13.6,6.0,14.444444444444445,5.0,15.5,4.0,17.142857142857142,4.0,18.666666666666668,3.0,22.0,1.0,24.25,1.0,29.333333333333332,1.0,40.0,1.0,72.0,0.0
7.5,8.0,11.333333333333334,4.0,11.333333333333334,1.0,8.263157894736842,10.0,8.0,10.0,8.117647058823529,10.0,8.1875,10.0,8.4,9.0,8.0,9.0,7.6923076923076925,9.0,8.0,8.0,7.7272727272727275,8.0,7.4,8.0,7.555555555555555,6.0,6.75,4.0,7.428571428571429,3.0,7.833333333333333,3.0,6.2,3.0,7.75,3.0,10.333333333333334,3.0,15.5,3.0,31.0,3.0
3.5,4.0,3.8,3.0,4.9,0.0,5.052631578947368,10.0,4.222222222222222,10.0,4.176470588235294,9.0,4.25,9.0,4.466666666666667,8.0,4.571428571428571,8.0,4.615384615384615,8.0,3.75,8.0,3.4545454545454546,8.0,2.8,8.0,1.5555555555555556,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
11.333333333333334,7.0,6.066666666666666,3.0,9.75,0.0,4.105263157894737,10.0,3.1666666666666665,10.0,2.588235294117647,10.0,1.875,10.0,1.6,10.0,0.5714285714285714,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
8.0,9.0,7.666666666666667,6.0,9.35,0.0,9.789473684210526,9.0,9.88888888888889,9.0,10.0,9.0,10.4375,9.0,10.733333333333333,9.0,11.142857142857142,9.0,11.461538461538462,9.0,11.583333333333334,9.0,11.727272727272727,8.0,12.5,8.0,12.444444444444445,8.0,13.0,8.0,12.0,8.0,11.5,8.0,12.0,8.0,9.25,8.0,8.333333333333334,8.0,5.0,8.0,4.0,8.0
7.0,7.0,9.266666666666667,7.0,9.272727272727272,0.0,9.263157894736842,10.0,9.61111111111111,10.0,9.764705882352942,10.0,9.5625,10.0,9.933333333333334,10.0,9.928571428571429,10.0,10.461538461538462,9.0,11.083333333333334,9.0,11.181818181818182,9.0,10.3,9.0,10.555555555555555,9.0,10.25,9.0,10.571428571428571,9.0,10.166666666666666,9.0,10.6,9.0,10.0,8.0,10.666666666666666,7.0,12.0,5.0,8.0,5.0
8.166666666666666,9.0,7.466666666666667,6.0,7.5,0.0,7.894736842105263,10.0,7.666666666666667,10.0,7.352941176470588,10.0,7.4375,10.0,7.333333333333333,10.0,7.071428571428571,10.0,7.230769230769231,10.0,7.0,10.0,7.0,10.0,6.9,10.0,6.555555555555555,10.0,6.75,10.0,5.285714285714286,10.0,5.666666666666667,10.0,5.2,10.0,5.0,10.0,0.6666666666666666,10.0,0.0,10.0,0.0,10.0
6.5,9.0,7.133333333333334,5.0,7.636363636363636,1.0,8.052631578947368,10.0,8.277777777777779,9.0,8.294117647058824,8.0,8.25,8.0,8.333333333333334,8.0,8.785714285714286,8.0,8.846153846153847,8.0,8.75,8.0,9.0,7.0,8.8,7.0,9.555555555555555,7.0,9.125,7.0,8.857142857142858,7.0,9.5,7.0,10.6,7.0,8.5,7.0,9.0,6.0,12.5,4.0,15.0,3.0
7.833333333333333,9.0,6.666666666666667,5.0,6.8,0.0,6.157894736842105,10.0,5.666666666666667,10.0,5.529411764705882,10.0,5.375,10.0,5.133333333333334,9.0,5.5,8.0,5.384615384615385,8.0,5.583333333333333,8.0,5.818181818181818,8.0,6.2,8.0,6.111111111111111,8.0,6.5,8.0,7.285714285714286,8.0,7.833333333333333,7.0,8.0,7.0,7.75,6.0,10.0,5.0,9.0,4.0,5.0,4.0
6.0,8.0,7.266666666666667,5.0,9.223140495867767,0.0,9.473684210526315,10.0,9.166666666666666,10.0,9.294117647058824,10.0,9.0,10.0,8.4,10.0,8.214285714285714,10.0,7.538461538461538,10.0,8.083333333333334,10.0,7.909090909090909,9.0,7.1,9.0,7.555555555555555,9.0,8.25,9.0,8.142857142857142,9.0,7.166666666666667,9.0,8.2,9.0,7.5,9.0,4.666666666666667,9.0,5.0,9.0,0.0,9.0
6.0,8.0,7.133333333333334,7.0,7.5,0.0,7.894736842105263,9.0,7.444444444444445,9.0,7.529411764705882,9.0,7.1875,9.0,7.066666666666666,9.0,6.571428571428571,9.0,6.384615384615385,9.0,6.25,9.0,4.818181818181818,9.0,4.3,9.0,3.6666666666666665,9.0,3.75,8.0,3.2857142857142856,7.0,2.0,7.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
6.333333333333333,7.0,6.066666666666666,5.0,7.05,1.0,7.2631578947368425,10.0,7.333333333333333,10.0,7.235294117647059,10.0,7.375,9.0,7.0,9.0,6.857142857142857,9.0,7.076923076923077,9.0,7.416666666666667,9.0,7.363636363636363,9.0,7.6,8.0,7.222222222222222,8.0,7.5,8.0,7.428571428571429,7.0,7.666666666666667,7.0,7.0,7.0,6.5,7.0,7.666666666666667,5.0,9.5,4.0,7.0,3.0
6.333333333333333,8.0,8.0,5.0,8.5,0.0,8.68421052631579,10.0,8.5,10.0,8.588235294117647,8.0,9.0,8.0,9.2,7.0,9.285714285714286,7.0,9.461538461538462,7.0,9.666666666666666,7.0,9.0,7.0,8.8,7.0,9.222222222222221,7.0,10.0,6.0,10.0,6.0,9.333333333333334,6.0,8.8,6.0,10.25,5.0,12.0,5.0,10.0,5.0,0.0,5.0
9.0,8.0,7.666666666666667,5.0,9.1,1.0,9.0,10.0,8.88888888888889,10.0,8.588235294117647,10.0,8.5,10.0,8.8,9.0,8.571428571428571,9.0,8.846153846153847,9.0,9.0,9.0,8.909090909090908,8.0,9.2,8.0,9.666666666666666,8.0,10.125,7.0,10.428571428571429,6.0,11.166666666666666,4.0,12.6,4.0,14.75,3.0,16.0,3.0,16.5,3.0,26.0,1.0
6.166666666666667,10.0,6.266666666666667,6.0,6.7,0.0,6.526315789473684,10.0,6.388888888888889,10.0,6.588235294117647,10.0,6.6875,9.0,6.666666666666667,9.0,6.571428571428571,9.0,6.538461538461538,8.0,6.833333333333333,8.0,6.545454545454546,8.0,6.6,8.0,6.555555555555555,8.0,6.875,8.0,7.142857142857143,8.0,6.0,8.0,5.0,8.0,5.25,7.0,3.6666666666666665,7.0,3.0,5.0,0.0,5.0
8.166666666666666,8.0,6.933333333333334,3.0,6.05,0.0,6.2105263157894735,9.0,6.333333333333333,9.0,6.470588235294118,9.0,5.6875,9.0,4.266666666666667,9.0,4.428571428571429,8.0,4.230769230769231,8.0,3.8333333333333335,8.0,3.8181818181818183,8.0,3.5,8.0,3.0,7.0,2.25,7.0,2.2857142857142856,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
6.0,7.0,6.266666666666667,6.0,7.0,0.0,7.052631578947368,10.0,7.222222222222222,10.0,7.352941176470588,10.0,7.0,10.0,7.2,9.0,7.357142857142857,8.0,7.461538461538462,8.0,7.333333333333333,7.0,7.2727272727272725,7.0,6.6,7.0,6.0,7.0,6.25,6.0,5.714285714285714,6.0,5.833333333333333,6.0,6.4,6.0,7.75,4.0,7.333333333333333,4.0,4.0,4.0,0.0,4.0
6.5,9.0,7.4,5.0,7.5,0.0,7.684210526315789,10.0,7.555555555555555,10.0,7.588235294117647,10.0,7.1875,9.0,7.266666666666667,9.0,7.357142857142857,8.0,7.384615384615385,7.0,7.583333333333333,7.0,7.636363636363637,7.0,7.8,7.0,8.555555555555555,5.0,9.125,4.0,9.142857142857142,4.0,8.333333333333334,4.0,8.4,4.0,8.5,3.0,8.333333333333334,3.0,10.0,3.0,0.0,3.0
6.333333333333333,8.0,7.933333333333334,6.0,8.826446280991735,0.0,9.157894736842104,10.0,9.11111111111111,10.0,9.470588235294118,10.0,9.375,10.0,9.533333333333333,10.0,9.357142857142858,10.0,9.307692307692308,10.0,9.833333333333334,10.0,10.363636363636363,9.0,11.0,9.0,10.555555555555555,9.0,11.0,9.0,11.142857142857142,9.0,9.833333333333334,9.0,9.6,9.0,7.0,9.0,7.333333333333333,9.0,2.0,9.0,0.0,9.0
7.666666666666667,9.0,9.266666666666667,8.0,9.65,0.0,9.894736842105264,10.0,10.333333333333334,10.0,10.058823529411764,10.0,10.0625,10.0,10.066666666666666,10.0,9.857142857142858,10.0,10.384615384615385,9.0,10.0,9.0,10.181818181818182,9.0,10.3,9.0,10.444444444444445,9.0,10.5,9.0,11.285714285714286,9.0,11.833333333333334,9.0,12.2,9.0,10.5,8.0,11.333333333333334,6.0,10.5,6.0,0.0,6.0
5.5,10.0,9.333333333333334,10.0,9.71900826446281,0.0,9.947368421052632,9.0,10.166666666666666,8.0,9.058823529411764,8.0,8.875,8.0,8.6,8.0,8.571428571428571,7.0,8.384615384615385,6.0,8.666666666666666,6.0,8.818181818181818,6.0,8.7,6.0,8.555555555555555,6.0,9.125,6.0,9.142857142857142,6.0,10.0,6.0,9.6,6.0,10.5,6.0,9.333333333333334,6.0,7.0,5.0,0.0,5.0
4.166666666666667,8.0,7.466666666666667,6.0,7.85,0.0,7.894736842105263,9.0,7.444444444444445,9.0,7.588235294117647,9.0,7.3125,8.0,7.133333333333334,8.0,7.142857142857143,8.0,7.3076923076923075,8.0,7.0,8.0,6.818181818181818,8.0,6.6,8.0,6.111111111111111,8.0,5.125,8.0,4.285714285714286,8.0,3.0,8.0,2.6,7.0,1.75,7.0,0.0,7.0,0.0,7.0,0.0,7.0
7.0,9.0,8.866666666666667,7.0,9.818181818181818,0.0,10.052631578947368,10.0,10.5,10.0,10.705882352941176,9.0,10.75,8.0,10.4,8.0,10.071428571428571,8.0,10.461538461538462,8.0,10.833333333333334,8.0,11.0,8.0,11.6,7.0,11.777777777777779,7.0,12.125,7.0,11.428571428571429,7.0,11.333333333333334,7.0,12.6,6.0,12.5,5.0,13.666666666666666,5.0,13.5,5.0,6.0,5.0
12.0,9.0,9.866666666666667,6.0,9.75,0.0,10.052631578947368,10.0,10.277777777777779,10.0,9.705882352941176,10.0,9.375,10.0,9.066666666666666,9.0,9.142857142857142,9.0,9.153846153846153,9.0,9.0,9.0,9.090909090909092,9.0,9.3,9.0,9.333333333333334,9.0,8.75,9.0,7.285714285714286,9.0,7.833333333333333,9.0,7.2,8.0,7.25,7.0,6.666666666666667,7.0,7.0,7.0,0.0,7.0
7.833333333333333,7.0,7.4,2.0,5.9,0.0,6.2105263157894735,9.0,6.277777777777778,8.0,6.529411764705882,8.0,6.8125,8.0,6.666666666666667,8.0,6.642857142857143,8.0,6.538461538461538,8.0,6.833333333333333,8.0,6.454545454545454,8.0,6.8,8.0,7.0,8.0,7.0,8.0,5.714285714285714,7.0,5.0,7.0,4.6,7.0,1.0,7.0,0.6666666666666666,6.0,0.0,6.0,0.0,6.0
8.833333333333334,7.0,9.933333333333334,6.0,9.223140495867767,0.0,9.842105263157896,8.0,9.944444444444445,8.0,10.117647058823529,8.0,9.6875,8.0,9.866666666666667,7.0,10.071428571428571,7.0,10.615384615384615,7.0,10.666666666666666,7.0,11.181818181818182,7.0,11.0,7.0,11.333333333333334,7.0,11.625,7.0,11.142857142857142,7.0,10.0,7.0,10.2,7.0,10.75,7.0,12.0,7.0,15.0,6.0,10.0,6.0
6.833333333333333,6.0,8.133333333333333,5.0,7.609756097560975,0.0,7.368421052631579,10.0,7.222222222222222,10.0,6.647058823529412,10.0,6.3125,10.0,5.933333333333334,10.0,5.785714285714286,9.0,5.923076923076923,9.0,5.583333333333333,9.0,5.909090909090909,9.0,6.2,8.0,5.777777777777778,8.0,5.5,8.0,5.571428571428571,8.0,4.666666666666667,8.0,5.4,7.0,3.5,7.0,0.0,6.0,0.0,6.0,0.0,6.0
6.5,7.0,7.466666666666667,6.0,9.245901639344263,0.0,9.736842105263158,9.0,9.833333333333334,9.0,9.882352941176471,9.0,10.4375,8.0,10.8,8.0,10.857142857142858,8.0,11.23076923076923,7.0,11.5,7.0,12.0,7.0,12.7,7.0,11.777777777777779,7.0,12.375,7.0,13.142857142857142,7.0,12.333333333333334,7.0,12.6,7.0,9.5,7.0,7.666666666666667,6.0,8.0,6.0,3.0,6.0
9.166666666666666,10.0,8.6,7.0,8.8,1.0,9.052631578947368,10.0,9.0,10.0,8.941176470588236,10.0,9.25,10.0,9.266666666666667,10.0,8.857142857142858,10.0,9.076923076923077,10.0,9.5,9.0,10.181818181818182,9.0,10.8,8.0,10.777777777777779,8.0,11.375,7.0,12.428571428571429,6.0,12.5,6.0,12.2,6.0,13.25,6.0,15.0,4.0,18.5,2.0,25.0,2.0
3.6666666666666665,9.0,4.266666666666667,4.0,6.4,0.0,6.473684210526316,10.0,6.055555555555555,10.0,5.529411764705882,10.0,4.75,10.0,5.0,9.0,5.071428571428571,9.0,5.153846153846154,9.0,5.083333333333333,9.0,5.0,8.0,4.3,8.0,3.7777777777777777,8.0,3.625,8.0,3.2857142857142856,8.0,2.5,8.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
6.333333333333333,8.0,5.933333333333334,6.0,6.25,0.0,6.526315789473684,9.0,6.722222222222222,8.0,6.823529411764706,8.0,5.9375,8.0,5.533333333333333,8.0,4.928571428571429,8.0,4.923076923076923,8.0,4.083333333333333,8.0,4.363636363636363,8.0,4.4,8.0,3.888888888888889,8.0,3.375,8.0,2.142857142857143,8.0,2.1666666666666665,7.0,1.6,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
5.666666666666667,8.0,6.4,6.0,7.25,1.0,6.947368421052632,9.0,6.666666666666667,9.0,7.0,9.0,7.25,8.0,7.466666666666667,8.0,7.5,7.0,7.846153846153846,7.0,8.25,7.0,8.272727272727273,6.0,8.5,6.0,8.88888888888889,5.0,9.5,5.0,10.0,4.0,10.166666666666666,4.0,11.2,4.0,10.75,4.0,13.0,2.0,18.0,2.0,34.0,1.0
5.0,8.0,6.333333333333333,6.0,7.170731707317073,0.0,7.631578947368421,10.0,7.444444444444445,10.0,7.705882352941177,10.0,7.8125,10.0,7.933333333333334,10.0,7.785714285714286,10.0,7.846153846153846,10.0,8.0,10.0,7.2727272727272725,10.0,6.6,10.0,6.222222222222222,9.0,6.125,9.0,5.285714285714286,9.0,4.333333333333333,9.0,3.8,9.0,2.5,8.0,0.6666666666666666,8.0,0.0,8.0,0.0,8.0
4.5,7.0,4.466666666666667,5.0,5.85,0.0,5.894736842105263,10.0,5.277777777777778,10.0,5.0588235294117645,10.0,5.3125,10.0,5.466666666666667,10.0,5.357142857142857,10.0,5.153846153846154,10.0,5.083333333333333,10.0,4.636363636363637,10.0,4.4,10.0,2.7777777777777777,10.0,2.625,9.0,2.5714285714285716,9.0,2.0,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
8.166666666666666,9.0,6.066666666666666,6.0,6.6,1.0,6.894736842105263,10.0,7.277777777777778,9.0,7.647058823529412,9.0,7.25,8.0,7.266666666666667,8.0,7.0,8.0,7.384615384615385,7.0,7.416666666666667,6.0,7.7272727272727275,6.0,8.1,6.0,8.444444444444445,6.0,8.625,6.0,8.714285714285714,5.0,9.0,5.0,9.2,3.0,10.75,3.0,13.333333333333334,2.0,14.5,2.0,16.0,2.0
4.833333333333333,8.0,5.066666666666666,5.0,6.694214876033057,0.0,6.842105263157895,10.0,6.944444444444445,10.0,6.588235294117647,10.0,6.3125,9.0,6.733333333333333,8.0,6.571428571428571,8.0,6.615384615384615,8.0,6.416666666666667,8.0,6.7272727272727275,8.0,6.5,8.0,6.888888888888889,7.0,6.875,6.0,6.571428571428571,6.0,6.666666666666667,6.0,7.0,5.0,6.75,5.0,6.666666666666667,4.0,8.5,3.0,7.0,3.0
5.666666666666667,10.0,9.066666666666666,9.0,9.7,1.0,9.947368421052632,10.0,10.277777777777779,10.0,10.058823529411764,9.0,10.5,8.0,10.666666666666666,8.0,10.928571428571429,7.0,11.076923076923077,7.0,11.5,7.0,11.454545454545455,7.0,10.6,7.0,10.88888888888889,7.0,10.875,7.0,11.428571428571429,6.0,12.666666666666666,5.0,14.2,4.0,16.5,2.0,21.333333333333332,0.0,32.0,0.0,64.0,0.0
7.666666666666667,8.0,7.2,6.0,8.3,0.0,8.052631578947368,10.0,8.277777777777779,10.0,8.411764705882353,10.0,7.6875,10.0,7.666666666666667,10.0,7.785714285714286,10.0,7.846153846153846,10.0,7.75,10.0,8.0,10.0,7.3,10.0,5.333333333333333,10.0,2.875,10.0,2.7142857142857144,10.0,2.3333333333333335,9.0,2.0,9.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
9.0,9.0,6.0,4.0,5.85,0.0,6.052631578947368,10.0,5.833333333333333,10.0,5.823529411764706,8.0,5.75,8.0,5.666666666666667,8.0,5.142857142857143,8.0,4.923076923076923,8.0,4.75,8.0,4.7272727272727275,8.0,4.2,7.0,4.333333333333333,7.0,4.125,7.0,3.5714285714285716,7.0,2.3333333333333335,7.0,1.8,7.0,0.5,7.0,0.0,7.0,0.0,7.0,0.0,7.0
8.166666666666666,10.0,7.4,6.0,8.9,1.0,9.157894736842104,10.0,9.222222222222221,10.0,9.588235294117647,10.0,9.625,10.0,9.4,10.0,9.714285714285714,10.0,10.153846153846153,10.0,9.75,10.0,9.636363636363637,10.0,8.9,10.0,9.0,9.0,9.875,7.0,10.714285714285714,7.0,11.5,7.0,11.8,7.0,14.25,4.0,17.0,4.0,22.5,3.0,38.0,2.0
6.0,9.0,7.6,8.0,7.6,0.0,7.684210526315789,10.0,7.722222222222222,10.0,7.411764705882353,10.0,7.4375,10.0,7.733333333333333,9.0,7.5,9.0,7.923076923076923,9.0,7.5,9.0,7.909090909090909,8.0,8.2,8.0,7.888888888888889,8.0,7.5,7.0,7.571428571428571,7.0,7.333333333333333,7.0,6.4,7.0,6.75,7.0,4.666666666666667,7.0,1.5,7.0,0.0,7.0
8.166666666666666,9.0,6.466666666666667,7.0,6.3,0.0,6.2631578947368425,10.0,6.333333333333333,10.0,6.176470588235294,10.0,5.875,10.0,6.133333333333334,9.0,5.714285714285714,9.0,5.461538461538462,9.0,5.083333333333333,9.0,5.090909090909091,8.0,5.0,8.0,4.444444444444445,8.0,4.375,8.0,4.571428571428571,7.0,4.833333333333333,7.0,4.6,6.0,3.75,6.0,3.3333333333333335,5.0,3.0,5.0,0.0,5.0
6.833333333333333,9.0,7.533333333333333,8.0,8.2,1.0,8.421052631578947,10.0,8.277777777777779,10.0,8.294117647058824,10.0,8.0,9.0,7.866666666666666,9.0,7.928571428571429,9.0,8.307692307692308,8.0,8.416666666666666,8.0,8.818181818181818,8.0,8.7,8.0,9.11111111111111,7.0,9.25,7.0,9.714285714285714,6.0,8.0,6.0,8.4,6.0,7.5,6.0,8.0,4.0,9.0,4.0,16.0,3.0
5.333333333333333,8.0,5.866666666666666,7.0,6.347107438016528,0.0,6.315789473684211,10.0,6.444444444444445,9.0,6.470588235294118,8.0,6.625,7.0,7.066666666666666,7.0,6.928571428571429,7.0,6.6923076923076925,7.0,6.333333333333333,7.0,6.181818181818182,7.0,6.4,7.0,6.444444444444445,7.0,6.875,7.0,7.428571428571429,7.0,7.666666666666667,6.0,8.0,6.0,8.0,6.0,8.666666666666666,6.0,5.5,5.0,0.0,5.0
7.333333333333333,7.0,6.8,1.0,6.45,0.0,6.526315789473684,10.0,6.666666666666667,10.0,7.0,10.0,7.0,10.0,6.466666666666667,10.0,6.357142857142857,10.0,6.3076923076923075,10.0,6.166666666666667,10.0,6.181818181818182,9.0,6.0,9.0,5.777777777777778,9.0,5.75,9.0,6.285714285714286,9.0,4.833333333333333,9.0,4.6,9.0,4.5,9.0,5.0,8.0,5.0,8.0,0.0,8.0
10.166666666666666,10.0,9.4,9.0,9.96694214876033,0.0,10.105263157894736,10.0,9.666666666666666,10.0,9.058823529411764,9.0,8.625,9.0,8.6,9.0,8.928571428571429,9.0,8.307692307692308,9.0,8.666666666666666,9.0,9.090909090909092,7.0,9.5,7.0,9.88888888888889,7.0,9.375,7.0,9.285714285714286,7.0,8.5,7.0,9.0,7.0,9.75,5.0,10.333333333333334,4.0,13.5,3.0,15.0,2.0
7.0,9.0,7.533333333333333,6.0,7.6,0.0,7.842105263157895,9.0,8.166666666666666,9.0,8.470588235294118,9.0,8.6875,9.0,8.466666666666667,8.0,8.642857142857142,8.0,8.692307692307692,8.0,9.083333333333334,8.0,9.0,8.0,9.6,8.0,10.222222222222221,7.0,10.375,6.0,10.428571428571429,6.0,10.833333333333334,6.0,11.0,6.0,8.0,5.0,6.0,5.0,1.0,5.0,0.0,5.0
4.666666666666667,7.0,6.0,7.0,7.438016528925619,0.0,7.526315789473684,10.0,7.555555555555555,9.0,7.470588235294118,9.0,7.4375,8.0,7.666666666666667,8.0,7.357142857142857,8.0,7.153846153846154,8.0,7.083333333333333,8.0,6.545454545454546,8.0,6.8,8.0,7.111111111111111,8.0,7.25,8.0,7.428571428571429,7.0,7.333333333333333,7.0,6.4,6.0,6.25,6.0,7.666666666666667,5.0,7.5,5.0,0.0,5.0
5.833333333333333,8.0,7.4,5.0,6.65,1.0,6.7368421052631575,10.0,6.888888888888889,10.0,6.529411764705882,10.0,6.5625,10.0,6.866666666666666,9.0,7.285714285714286,7.0,7.461538461538462,7.0,7.666666666666667,7.0,8.0,7.0,8.1,7.0,8.555555555555555,6.0,9.0,6.0,9.428571428571429,5.0,9.333333333333334,5.0,10.0,4.0,11.25,4.0,11.666666666666666,4.0,10.5,3.0,8.0,3.0
4.833333333333333,7.0,5.4,6.0,5.55,0.0,5.842105263157895,10.0,5.722222222222222,10.0,5.764705882352941,10.0,5.5,9.0,5.4,9.0,5.285714285714286,9.0,5.384615384615385,9.0,5.25,9.0,4.090909090909091,9.0,3.1,9.0,2.0,9.0,1.625,9.0,1.2857142857142858,9.0,0.3333333333333333,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
6.0,10.0,8.666666666666666,8.0,8.8,1.0,9.105263157894736,10.0,9.61111111111111,10.0,9.352941176470589,10.0,9.5625,9.0,9.866666666666667,9.0,10.214285714285714,9.0,10.23076923076923,9.0,10.5,9.0,10.636363636363637,8.0,11.3,8.0,12.11111111111111,7.0,12.75,7.0,13.571428571428571,5.0,14.166666666666666,5.0,15.2,4.0,18.25,3.0,22.333333333333332,2.0,25.5,0.0,51.0,0.0
6.0,8.0,8.6,7.0,8.7,0.0,8.421052631578947,10.0,8.38888888888889,10.0,8.411764705882353,10.0,8.4375,10.0,8.6,10.0,8.571428571428571,9.0,8.307692307692308,9.0,8.916666666666666,9.0,8.727272727272727,9.0,9.2,9.0,9.0,9.0,8.875,9.0,7.857142857142857,9.0,7.5,9.0,7.6,9.0,7.0,8.0,5.333333333333333,7.0,3.0,7.0,0.0,6.0
